transaction_id,transaction_datetime,customer_id,age,gender,emirate,category,product,quantity,unit_price_aed,total_aed,has_loyalty,offer_applied,points_earned,points_redeemed
TR51020,2025-07-31 15:17:17.701600,CUST1057,44,Male,Dubai,Grocery,Milk 1L,1,5.79,5.79,False,False,5,0
TR51021,2024-10-09 08:41:22.701600,CUST1392,46,Male,Dubai,Grocery,Milk 1L,1,6.28,6.28,False,False,6,0
TR51022,2025-05-01 12:40:24.701600,CUST1180,44,Male,Dubai,Electronics,Laptop,1,2827.11,2827.11,True,False,2827,0
TR51023,2024-10-21 15:03:48.701600,CUST1348,69,Male,Ajman,Grocery,Milk 1L,1,5.86,5.86,True,False,5,0
TR51024,2025-08-06 11:25:32.701600,CUST1083,53,Male,Abu Dhabi,Clothing,Jacket,1,323.5,323.5,False,True,323,0
TR51025,2025-06-18 13:43:11.701600,CUST1243,36,Male,Dubai,Home,Bedsheet,1,175.37,175.37,False,False,175,0
TR51026,2025-02-21 20:07:41.701600,CUST1377,59,Male,Abu Dhabi,Pharmacy,Vitamins,1,91.98,91.98,True,False,91,0
TR51027,2025-04-18 20:57:46.701600,CUST1285,49,Male,Dubai,Electronics,Smartphone,1,1203.52,1203.52,True,False,1203,0
TR51028,2025-06-12 16:27:04.701600,CUST1106,69,Male,Ajman,Clothing,Dress,2,199.15,398.3,False,False,398,0
TR51029,2025-08-01 15:36:24.701600,CUST1303,25,Female,Ras Al Khaimah,Grocery,Rice 5kg,1,33.08,33.08,True,False,33,0
TR51030,2025-07-17 12:22:27.701600,CUST1094,44,Female,Sharjah,Electronics,Headphones,1,126.22,126.22,False,False,126,0
TR51031,2024-10-09 00:09:29.701600,CUST1148,47,Male,Ras Al Khaimah,Electronics,Headphones,1,135.39,135.39,True,False,135,0
TR51032,2025-04-08 14:29:08.701600,CUST1286,50,Male,Dubai,Grocery,Milk 1L,1,6.26,6.26,True,False,6,0
TR51033,2025-05-07 16:17:36.701600,CUST1065,39,Female,Dubai,Electronics,Laptop,1,2753.19,2753.19,False,False,2753,0
TR51034,2025-05-06 05:44:56.701600,CUST1038,58,Female,Dubai,Pharmacy,Vitamins,1,90.65,90.65,False,True,90,0
TR51035,2025-05-04 19:49:01.701600,CUST1048,39,Female,Dubai,Grocery,Rice 5kg,1,36.06,36.06,False,False,36,0
TR51036,2024-12-21 03:51:26.701600,CUST1185,31,Female,Dubai,Clothing,Dress,3,195.65,586.95,True,False,586,0
TR51037,2024-12-03 19:21:27.701600,CUST1301,20,Female,Fujairah,Electronics,Powerbank,1,76.54,76.54,False,False,76,0
TR51038,2025-06-16 18:18:10.701600,CUST1377,59,Male,Abu Dhabi,Clothing,Jeans,1,121.77,121.77,True,True,121,0
TR51039,2025-02-13 21:40:51.701600,CUST1294,24,Male,Dubai,Electronics,Powerbank,1,81.02,81.02,False,False,81,0
TR51040,2025-02-15 01:52:44.701600,CUST1060,24,Male,Sharjah,Electronics,Headphones,2,125.92,251.84,True,False,251,0
TR51041,2025-01-05 18:08:28.701600,CUST1169,37,Female,Dubai,Electronics,Smartphone,1,1087.78,1087.78,True,True,1087,0
TR51042,2024-11-14 17:40:14.701600,CUST1391,51,Male,Dubai,Electronics,Headphones,1,129.94,129.94,False,False,129,0
TR51043,2025-03-14 05:11:03.701600,CUST1006,40,Male,Fujairah,Clothing,Jeans,1,155.66,155.66,True,False,155,0
TR51044,2025-02-21 21:05:46.701600,CUST1001,69,Female,Abu Dhabi,Electronics,Laptop,1,2847.76,2847.76,False,False,2847,0
TR51045,2024-10-16 09:40:42.701600,CUST1286,50,Male,Dubai,Clothing,Jacket,1,308.54,308.54,True,False,308,0
TR51046,2025-03-28 19:50:47.701600,CUST1371,66,Male,Umm Al Quwain,Grocery,Rice 5kg,1,33.89,33.89,True,False,33,0
TR51047,2025-06-06 07:03:07.701600,CUST1263,31,Male,Dubai,Grocery,Bread,1,2.73,2.73,True,True,2,0
TR51048,2025-02-22 06:52:05.701600,CUST1367,67,Female,Dubai,Electronics,Headphones,1,125.18,125.18,False,False,125,0
TR51049,2024-10-12 06:03:44.701600,CUST1215,70,Male,Ras Al Khaimah,Electronics,Laptop,1,2826.99,2826.99,False,False,2826,0
TR51050,2025-04-14 21:18:47.701600,CUST1099,74,Male,Abu Dhabi,Clothing,Dress,1,194.4,194.4,False,False,194,0
TR51051,2024-12-23 09:44:16.701600,CUST1127,33,Female,Dubai,Clothing,Jeans,1,147.71,147.71,True,False,147,0
TR51052,2025-03-08 11:51:29.701600,CUST1052,42,Female,Dubai,Home,Cookware Set,1,314.8,314.8,True,True,314,0
TR51053,2025-08-13 19:39:15.701600,CUST1276,24,Female,Dubai,Clothing,Dress,2,205.51,411.02,True,False,411,0
TR51054,2025-03-07 18:05:27.701600,CUST1001,69,Female,Abu Dhabi,Clothing,Jacket,1,342.11,342.11,False,False,342,0
TR51055,2025-03-15 14:42:12.701600,CUST1267,27,Female,Abu Dhabi,Electronics,Laptop,1,2677.89,2677.89,False,False,2677,0
TR51056,2024-11-01 13:30:11.701600,CUST1144,53,Male,Dubai,Electronics,Smartphone,3,1141.69,3425.07,True,False,3425,0
TR51057,2025-06-18 14:28:59.701600,CUST1247,56,Female,Abu Dhabi,Electronics,Laptop,2,2890.43,5780.86,False,False,5780,0
TR51058,2025-02-13 23:59:47.701600,CUST1371,66,Male,Umm Al Quwain,Clothing,Jacket,1,317.09,317.09,True,False,317,0
TR51059,2025-03-05 14:39:14.701600,CUST1177,70,Male,Abu Dhabi,Grocery,Bread,1,3.42,3.42,True,False,3,0
TR51060,2025-03-26 11:41:30.701600,CUST1266,32,Female,Dubai,Home,Cookware Set,2,358.08,716.16,False,False,716,0
TR51061,2024-12-27 20:26:03.701600,CUST1242,30,Female,Dubai,Electronics,Headphones,1,126.46,126.46,True,False,126,0
TR51062,2025-01-26 03:30:46.701600,CUST1130,64,Male,Abu Dhabi,Electronics,Smartphone,3,1091.89,3275.67,False,True,3275,0
TR51063,2025-06-12 20:00:09.701600,CUST1383,37,Female,Fujairah,Electronics,Smartphone,2,1132.65,2265.3,True,False,2265,0
TR51064,2025-07-09 03:34:03.701600,CUST1378,59,Female,Sharjah,Home,Cookware Set,1,338.21,338.21,False,False,338,0
TR51065,2024-12-05 08:13:41.701600,CUST1390,26,Female,Abu Dhabi,Clothing,Jeans,1,142.82,142.82,True,False,142,0
TR51066,2024-10-25 20:27:54.701600,CUST1391,51,Male,Dubai,Home,Bedsheet,1,172.62,172.62,False,False,172,0
TR51067,2024-12-14 18:07:27.701600,CUST1104,57,Female,Dubai,Home,Cookware Set,1,315.74,252.59,True,True,315,95
TR51068,2025-06-14 13:35:37.701600,CUST1044,64,Male,Abu Dhabi,Clothing,Jacket,1,307.61,307.61,False,True,307,0
TR51069,2025-09-26 04:44:32.701600,CUST1133,49,Male,Dubai,Grocery,Bread,1,3.5,3.5,False,False,3,0
TR51070,2024-11-07 04:57:11.701600,CUST1380,57,Male,Fujairah,Grocery,Olive Oil 1L,1,44.17,44.17,True,False,44,0
TR51071,2024-12-24 07:19:08.701600,CUST1131,74,Male,Ajman,Grocery,Bread,1,3.65,3.65,False,False,3,0
TR51072,2025-05-28 04:08:42.701600,CUST1231,69,Male,Dubai,Home,Bedsheet,1,178.43,178.43,False,False,178,0
TR51073,2025-09-18 05:56:26.701600,CUST1116,39,Female,Dubai,Clothing,T-Shirt,1,59.57,59.57,False,False,59,0
TR51074,2024-11-26 10:01:10.701600,CUST1012,72,Female,Abu Dhabi,Electronics,Powerbank,1,82.85,82.85,False,False,82,0
TR51075,2025-02-16 01:15:25.701600,CUST1010,36,Male,Umm Al Quwain,Grocery,Rice 5kg,3,33.9,101.7,True,False,101,0
TR51076,2025-08-07 04:26:21.701600,CUST1059,24,Male,Abu Dhabi,Clothing,Jeans,1,156.44,156.44,False,False,156,0
TR51077,2025-01-26 08:13:37.701600,CUST1371,66,Male,Umm Al Quwain,Clothing,Jacket,1,332.74,332.74,True,False,332,0
TR51078,2025-05-21 13:06:29.701600,CUST1231,69,Male,Dubai,Clothing,Jacket,1,314.43,314.43,False,False,314,0
TR51079,2024-10-11 02:00:52.701600,CUST1002,46,Female,Dubai,Clothing,Dress,1,189.85,151.88,True,False,189,154
TR51080,2024-11-15 22:34:43.701600,CUST1196,56,Female,Ras Al Khaimah,Electronics,Headphones,2,129.47,258.94,False,False,258,0
TR51081,2025-03-02 09:04:22.701600,CUST1270,27,Female,Dubai,Electronics,Smartphone,1,1256.1,1256.1,True,False,1256,0
TR51082,2025-09-22 05:28:08.701600,CUST1257,38,Female,Dubai,Clothing,Jeans,1,146.13,146.13,True,False,146,0
TR51083,2025-07-03 07:04:59.701600,CUST1055,46,Female,Dubai,Home,Bedsheet,1,150.01,150.01,False,True,150,0
TR51084,2024-11-22 16:06:33.701600,CUST1371,66,Male,Umm Al Quwain,Clothing,Jacket,2,307.99,615.98,True,True,615,0
TR51085,2024-10-07 03:40:21.701600,CUST1311,51,Male,Dubai,Grocery,Olive Oil 1L,1,46.12,46.12,True,False,46,0
TR51086,2025-02-25 20:40:19.701600,CUST1115,19,Female,Dubai,Electronics,Smartphone,1,1148.78,1148.78,False,False,1148,0
TR51087,2024-10-31 05:13:39.701600,CUST1232,47,Female,Dubai,Grocery,Milk 1L,1,5.7,5.7,True,False,5,0
TR51088,2025-01-02 22:49:20.701600,CUST1261,74,Female,Umm Al Quwain,Clothing,Jeans,1,146.88,146.88,False,False,146,0
TR51089,2024-11-11 16:32:38.701600,CUST1212,53,Female,Fujairah,Grocery,Rice 5kg,1,32.6,32.6,True,False,32,0
TR51090,2024-12-02 17:49:31.701600,CUST1016,34,Male,Dubai,Clothing,T-Shirt,1,56.84,56.84,True,False,56,0
TR51091,2025-04-24 06:57:03.701600,CUST1293,31,Male,Dubai,Electronics,Headphones,1,123.47,123.47,True,False,123,0
TR51092,2025-07-10 07:57:03.701600,CUST1280,64,Female,Sharjah,Toys,Action Figure,1,46.97,46.97,True,False,46,0
TR51093,2024-10-18 11:31:14.701600,CUST1260,38,Female,Ras Al Khaimah,Grocery,Olive Oil 1L,1,44.37,44.37,True,False,44,0
TR51094,2024-11-08 21:02:05.701600,CUST1061,55,Male,Dubai,Clothing,Jacket,1,313.81,313.81,True,False,313,0
TR51095,2024-11-26 15:45:45.701600,CUST1235,43,Female,Sharjah,Grocery,Rice 5kg,1,32.63,32.63,True,True,32,0
TR51096,2025-05-31 01:12:14.701600,CUST1393,52,Female,Dubai,Electronics,Laptop,3,2654.45,7963.35,True,True,7963,0
TR51097,2025-03-10 07:09:47.701600,CUST1069,72,Female,Fujairah,Electronics,Laptop,2,2748.06,5496.12,True,False,5496,0
TR51098,2025-08-12 00:10:27.701600,CUST1075,74,Female,Abu Dhabi,Home,Cookware Set,2,336.17,630.34,True,False,672,42
TR51099,2025-08-16 10:02:29.701600,CUST1177,70,Male,Abu Dhabi,Clothing,T-Shirt,2,53.69,107.38,True,True,107,0
TR51100,2025-04-23 22:53:08.701600,CUST1216,21,Male,Dubai,Home,Cookware Set,1,347.33,347.33,False,False,347,0
TR51101,2025-07-20 18:54:40.701600,CUST1206,29,Male,Sharjah,Clothing,Jacket,1,342.77,342.77,False,False,342,0
TR51102,2025-01-05 03:25:32.701600,CUST1273,47,Female,Abu Dhabi,Electronics,Headphones,1,130.42,130.42,True,False,130,0
TR51103,2025-04-05 06:31:45.701600,CUST1232,47,Female,Dubai,Grocery,Milk 1L,1,5.83,5.83,True,False,5,0
TR51104,2025-05-26 19:38:03.701600,CUST1351,71,Female,Ajman,Pharmacy,Vitamins,1,96.75,96.75,False,False,96,0
TR51105,2024-12-27 16:03:00.701600,CUST1245,68,Female,Dubai,Electronics,Laptop,1,2921.06,2921.06,True,False,2921,0
TR51106,2025-01-04 06:35:34.701600,CUST1064,72,Male,Dubai,Pharmacy,Vitamins,2,99.22,198.44,True,False,198,0
TR51107,2025-08-26 16:10:22.701600,CUST1026,43,Male,Dubai,Grocery,Olive Oil 1L,1,43.12,43.12,False,False,43,0
TR51108,2024-11-07 21:22:44.701600,CUST1053,69,Female,Ras Al Khaimah,Electronics,Laptop,1,2712.28,2712.28,False,False,2712,0
TR51109,2025-08-31 13:17:01.701600,CUST1024,21,Male,Dubai,Electronics,Smartphone,1,1157.17,1157.17,True,False,1157,0
TR51110,2024-10-27 05:59:43.701600,CUST1070,18,Female,Dubai,Grocery,Olive Oil 1L,1,46.07,46.07,True,False,46,0
TR51111,2025-06-08 14:42:24.701600,CUST1360,26,Male,Ajman,Grocery,Bread,1,3.66,3.66,False,False,3,0
TR51112,2025-05-15 10:10:19.701600,CUST1232,47,Female,Dubai,Clothing,T-Shirt,1,54.42,43.54,True,False,54,18
TR51113,2025-05-02 09:53:11.701600,CUST1284,70,Female,Fujairah,Clothing,Jeans,1,154.47,154.47,False,False,154,0
TR51114,2025-06-03 02:27:30.701600,CUST1087,34,Female,Dubai,Toys,Action Figure,1,47.44,47.44,False,False,47,0
TR51115,2024-10-17 18:45:47.701600,CUST1062,60,Female,Dubai,Grocery,Rice 5kg,1,35.14,35.14,True,False,35,0
TR51116,2025-04-12 23:56:12.701600,CUST1367,67,Female,Dubai,Clothing,Dress,1,199.91,199.91,False,False,199,0
TR51117,2025-01-16 21:32:18.701600,CUST1120,51,Female,Ajman,Home,Bedsheet,1,187.81,187.81,False,False,187,0
TR51118,2025-07-08 03:42:51.701600,CUST1247,56,Female,Abu Dhabi,Electronics,Powerbank,1,71.31,71.31,False,True,71,0
TR51119,2025-01-17 20:22:17.701600,CUST1263,31,Male,Dubai,Electronics,Powerbank,1,81.28,81.28,True,False,81,0
TR51120,2025-03-28 04:31:11.701600,CUST1338,43,Male,Dubai,Toys,Action Figure,2,51.23,102.46,True,False,102,0
TR51121,2025-06-24 12:27:48.701600,CUST1257,38,Female,Dubai,Electronics,Smartphone,1,1190.48,1190.48,True,False,1190,0
TR51122,2025-06-27 00:03:53.701600,CUST1124,65,Male,Dubai,Home,Cookware Set,1,343.14,343.14,False,False,343,0
TR51123,2025-03-08 14:44:34.701600,CUST1367,67,Female,Dubai,Electronics,Smartphone,1,1168.49,1168.49,False,False,1168,0
TR51124,2025-07-27 05:52:17.701600,CUST1101,48,Female,Abu Dhabi,Toys,Action Figure,1,49.22,49.22,True,False,49,0
TR51125,2025-01-20 14:17:07.701600,CUST1275,73,Male,Dubai,Home,Bedsheet,2,180.12,360.24,True,False,360,0
TR51126,2025-04-26 02:32:51.701600,CUST1079,47,Male,Dubai,Home,Bedsheet,1,172.68,172.68,True,False,172,0
TR51127,2025-07-23 13:12:49.701600,CUST1345,69,Female,Ras Al Khaimah,Grocery,Olive Oil 1L,3,46.81,140.43,False,False,140,0
TR51128,2025-02-18 11:18:23.701600,CUST1301,20,Female,Fujairah,Toys,Action Figure,1,40.76,40.76,False,True,40,0
TR51129,2025-04-15 03:38:18.701600,CUST1100,57,Male,Dubai,Grocery,Bread,1,3.51,3.51,False,False,3,0
TR51130,2024-12-26 05:45:51.701600,CUST1123,66,Male,Sharjah,Toys,Action Figure,1,49.52,49.52,False,False,49,0
TR51131,2025-03-03 17:38:05.701600,CUST1104,57,Female,Dubai,Electronics,Laptop,1,2689.03,2689.03,True,False,2689,0
TR51132,2025-08-23 02:06:08.701600,CUST1168,69,Male,Dubai,Electronics,Laptop,3,2837.85,8513.55,False,False,8513,0
TR51133,2025-07-23 22:33:51.701600,CUST1330,27,Male,Sharjah,Clothing,Jacket,1,331.49,331.49,False,False,331,0
TR51134,2024-11-28 11:36:11.701600,CUST1211,63,Female,Umm Al Quwain,Pharmacy,Vitamins,1,88.84,71.07,True,False,88,126
TR51135,2025-02-12 18:37:34.701600,CUST1300,48,Male,Abu Dhabi,Clothing,Jacket,1,267.62,267.62,True,True,267,0
TR51136,2024-10-23 17:24:26.701600,CUST1251,48,Male,Dubai,Grocery,Rice 5kg,2,35.44,70.88,False,False,70,0
TR51137,2025-03-04 15:36:10.701600,CUST1106,69,Male,Ajman,Clothing,Dress,1,191.79,191.79,False,False,191,0
TR51138,2025-08-23 07:44:27.701600,CUST1286,50,Male,Dubai,Electronics,Headphones,1,130.76,130.76,True,False,130,0
TR51139,2025-02-08 14:28:13.701600,CUST1266,32,Female,Dubai,Grocery,Rice 5kg,1,34.2,34.2,False,False,34,0
TR51140,2025-06-03 12:34:34.701600,CUST1326,25,Female,Abu Dhabi,Home,Bedsheet,1,159.16,159.16,False,True,159,0
TR51141,2025-05-16 09:43:10.701600,CUST1193,37,Female,Dubai,Home,Bedsheet,2,183.64,367.28,True,False,367,0
TR51142,2025-03-03 13:22:38.701600,CUST1050,62,Female,Abu Dhabi,Electronics,Headphones,2,117.12,234.24,True,True,234,0
TR51143,2024-10-13 08:30:08.701600,CUST1128,21,Male,Sharjah,Toys,Action Figure,1,50.52,50.52,False,False,50,0
TR51144,2024-12-20 22:35:15.701600,CUST1040,22,Male,Abu Dhabi,Home,Cookware Set,1,294.42,294.42,True,True,294,0
TR51145,2025-04-03 10:34:31.701600,CUST1028,38,Female,Sharjah,Home,Cookware Set,2,338.98,677.96,False,False,677,0
TR51146,2025-08-20 00:42:11.701600,CUST1277,40,Female,Sharjah,Clothing,Jacket,1,328.6,328.6,False,False,328,0
TR51147,2025-08-13 00:02:39.701600,CUST1034,22,Female,Dubai,Grocery,Bread,1,3.43,3.43,True,False,3,0
TR51148,2025-08-26 14:36:55.701600,CUST1338,43,Male,Dubai,Grocery,Milk 1L,3,6.06,18.18,True,False,18,0
TR51149,2025-07-15 06:18:34.701600,CUST1209,57,Male,Dubai,Grocery,Olive Oil 1L,1,43.79,43.79,False,False,43,0
TR51150,2025-09-03 06:22:19.701600,CUST1040,22,Male,Abu Dhabi,Electronics,Laptop,1,2799.3,2799.3,True,False,2799,0
TR51151,2025-03-23 06:21:22.701600,CUST1017,36,Female,Dubai,Home,Bedsheet,1,174.81,174.81,True,False,174,0
TR51152,2025-03-08 21:20:36.701600,CUST1047,60,Female,Umm Al Quwain,Clothing,T-Shirt,2,57.05,114.1,True,False,114,0
TR51153,2024-10-24 14:57:18.701600,CUST1002,46,Female,Dubai,Grocery,Bread,1,3.11,3.11,True,True,3,0
TR51154,2025-08-18 00:47:04.701600,CUST1044,64,Male,Abu Dhabi,Pharmacy,Vitamins,1,97.12,97.12,False,False,97,0
TR51155,2025-05-09 22:25:06.701600,CUST1071,73,Male,Dubai,Toys,Action Figure,1,50.11,50.11,True,False,50,0
TR51156,2024-10-31 00:59:26.701600,CUST1360,26,Male,Ajman,Clothing,Jeans,2,154.21,308.42,False,False,308,0
TR51157,2024-12-04 23:17:55.701600,CUST1399,70,Female,Abu Dhabi,Electronics,Powerbank,3,79.06,237.18,True,False,237,0
TR51158,2025-01-01 20:14:10.701600,CUST1321,28,Female,Fujairah,Home,Bedsheet,1,186.3,186.3,True,False,186,0
TR51159,2025-04-19 05:30:34.701600,CUST1298,26,Female,Sharjah,Home,Bedsheet,2,156.84,313.68,False,True,313,0
TR51160,2025-06-30 01:35:34.701600,CUST1379,54,Male,Dubai,Electronics,Powerbank,1,80.88,80.88,False,False,80,0
TR51161,2024-11-04 12:57:49.701600,CUST1029,24,Male,Dubai,Clothing,Jacket,1,314.5,314.5,True,False,314,0
TR51162,2025-03-18 01:43:58.701600,CUST1041,74,Male,Sharjah,Clothing,Dress,1,195.29,195.29,True,False,195,0
TR51163,2024-12-30 17:14:29.701600,CUST1203,23,Female,Sharjah,Home,Cookware Set,1,336.71,336.71,True,False,336,0
TR51164,2025-05-25 09:03:17.701600,CUST1341,35,Male,Dubai,Toys,Action Figure,1,50.16,50.16,True,False,50,0
TR51165,2025-02-28 22:33:12.701600,CUST1117,64,Male,Fujairah,Pharmacy,Vitamins,1,97.65,97.65,True,False,97,0
TR51166,2025-02-20 21:37:02.701600,CUST1015,43,Male,Dubai,Electronics,Smartphone,1,1246.42,1246.42,True,False,1246,0
TR51167,2025-08-15 15:22:05.701600,CUST1168,69,Male,Dubai,Clothing,T-Shirt,1,59.14,59.14,False,False,59,0
TR51168,2025-07-04 01:53:16.701600,CUST1313,41,Female,Dubai,Grocery,Bread,1,3.54,3.54,True,False,3,0
TR51169,2024-10-14 14:05:03.701600,CUST1217,33,Female,Dubai,Pharmacy,Vitamins,1,95.98,95.98,True,False,95,0
TR51170,2024-11-24 21:14:50.701600,CUST1124,65,Male,Dubai,Electronics,Powerbank,1,71.37,71.37,False,True,71,0
TR51171,2024-09-30 17:15:48.701600,CUST1383,37,Female,Fujairah,Pharmacy,Vitamins,1,92.32,92.32,True,False,92,0
TR51172,2025-07-11 07:23:16.701600,CUST1160,58,Male,Abu Dhabi,Clothing,Dress,1,208.21,208.21,False,False,208,0
TR51173,2024-11-29 15:36:46.701600,CUST1197,27,Female,Abu Dhabi,Grocery,Milk 1L,3,6.16,18.48,True,False,18,0
TR51174,2025-02-01 21:00:01.701600,CUST1295,52,Female,Abu Dhabi,Electronics,Laptop,2,2564.5,5129.0,True,True,5129,0
TR51175,2025-01-13 01:43:06.701600,CUST1135,71,Male,Dubai,Clothing,Jeans,1,147.49,117.99,True,False,147,199
TR51176,2024-12-25 02:42:18.701600,CUST1270,27,Female,Dubai,Grocery,Bread,1,3.39,3.39,True,False,3,0
TR51177,2025-02-19 14:15:06.701600,CUST1144,53,Male,Dubai,Clothing,Dress,1,196.33,196.33,True,False,196,0
TR51178,2025-01-25 07:40:33.701600,CUST1148,47,Male,Ras Al Khaimah,Clothing,Dress,1,199.57,199.57,True,False,199,0
TR51179,2025-09-27 09:34:51.701600,CUST1350,24,Male,Sharjah,Electronics,Headphones,1,133.26,133.26,False,False,133,0
TR51180,2025-03-11 01:13:57.701600,CUST1088,72,Female,Abu Dhabi,Grocery,Bread,1,3.5,3.5,True,False,3,0
TR51181,2024-12-18 14:27:01.701600,CUST1129,67,Male,Dubai,Toys,Action Figure,1,50.36,50.36,True,False,50,0
TR51182,2025-01-22 08:41:08.701600,CUST1083,53,Male,Abu Dhabi,Electronics,Laptop,1,2689.08,2689.08,False,True,2689,0
TR51183,2025-07-31 03:01:10.701600,CUST1173,53,Male,Dubai,Pharmacy,Vitamins,1,94.53,94.53,True,False,94,0
TR51184,2025-06-16 02:25:38.701600,CUST1154,67,Female,Dubai,Clothing,Jeans,1,155.79,155.79,False,False,155,0
TR51185,2025-05-18 13:22:02.701600,CUST1034,22,Female,Dubai,Electronics,Laptop,1,2644.62,2644.62,True,False,2644,0
TR51186,2025-06-04 13:36:29.701600,CUST1395,67,Female,Ras Al Khaimah,Clothing,Jeans,1,131.01,131.01,True,True,131,0
TR51187,2024-12-02 10:37:10.701600,CUST1208,46,Male,Dubai,Home,Cookware Set,1,335.63,335.63,True,False,335,0
TR51188,2025-04-06 09:37:46.701600,CUST1254,42,Male,Umm Al Quwain,Grocery,Olive Oil 1L,1,44.0,44.0,True,False,44,0
TR51189,2025-09-07 07:06:39.701600,CUST1269,34,Male,Dubai,Home,Bedsheet,1,164.45,164.45,True,True,164,0
TR51190,2025-01-13 12:06:11.701600,CUST1394,19,Male,Abu Dhabi,Clothing,Jeans,1,155.66,155.66,False,False,155,0
TR51191,2025-05-21 14:18:45.701600,CUST1350,24,Male,Sharjah,Grocery,Bread,1,3.62,3.62,False,False,3,0
TR51192,2025-08-12 09:16:20.701600,CUST1227,60,Male,Ajman,Grocery,Milk 1L,1,6.28,6.28,False,False,6,0
TR51193,2025-01-21 01:32:45.701600,CUST1174,67,Female,Abu Dhabi,Grocery,Bread,1,3.56,3.56,False,False,3,0
TR51194,2024-11-29 15:42:14.701600,CUST1069,72,Female,Fujairah,Toys,Action Figure,1,47.84,47.84,True,False,47,0
TR51195,2024-10-21 15:19:27.701600,CUST1156,25,Female,Dubai,Clothing,Dress,1,201.17,201.17,True,False,201,0
TR51196,2025-09-14 13:59:03.701600,CUST1272,22,Female,Abu Dhabi,Toys,Action Figure,1,44.97,44.97,True,True,44,0
TR51197,2025-08-31 17:12:44.701600,CUST1047,60,Female,Umm Al Quwain,Electronics,Laptop,1,2841.12,2841.12,True,False,2841,0
TR51198,2024-10-23 18:25:14.701600,CUST1204,24,Female,Sharjah,Toys,Action Figure,1,40.25,40.25,True,True,40,0
TR51199,2025-03-12 14:26:10.701600,CUST1355,63,Female,Sharjah,Clothing,T-Shirt,1,54.24,54.24,False,True,54,0
